Domain Name,Domain Type,Agency,City,State
http://techtrack.gov,Federal Agency,Department of Justice,Arlington,VA
http://labor.gov,Federal Agency,Department of Labor,Washington,DC
http://mynextmove.gov,Federal Agency,Department of Labor,Washington,DC
http://unionreports.gov,Federal Agency,Department of Labor,Washington,DC
http://veterans.gov,Federal Agency,Department of Labor,Washington,DC
http://cwc.gov,Federal Agency,Department of State,Washington,DC
http://ghi.gov,Federal Agency,Department of State,Washington,DC
http://humanrights.gov,Federal Agency,Department of State,Washington,DC
http://preprodfan.gov,Federal Agency,Department of State,Washington,DC
http://state.gov,Federal Agency,Department of State,Washington,DC
http://usembassy.gov,Federal Agency,Department of State,Washington,DC
http://cupcao.gov,Federal Agency,Department of the Interior,Denver,CO
http://doi.gov,Federal Agency,Department of the Interior,Washington,DC
http://firecode.gov,Federal Agency,Department of the Interior,Boise,ID
http://clintonma.gov,City,Non-Federal Agency,Clinton,MA
http://cmsdca.gov,City,Non-Federal Agency,Costa Mesa,CA
http://cohoes-ny.gov,City,Non-Federal Agency,Cohoes,NY
http://collincountytx.gov,City,Non-Federal Agency,McKinney,TX
http://colonialheightsva.gov,City,Non-Federal Agency,Colonial Heights,VA
http://columbiatn.gov,City,Non-Federal Agency,Columbia,TN
http://commercialpointohio.gov,City,Non-Federal Agency,Commercial Point,OH
http://connersvillein.gov,City,Non-Federal Agency,Connersville,IN
http://cookeville-tn.gov,City,Non-Federal Agency,Cookeville,TN
http://coonrapidsmn.gov,City,Non-Federal Agency,Coon Rapids,MN
http://coralgables-fl.gov,City,Non-Federal Agency,Coral Gables,FL
http://corbin-ky.gov,City,Non-Federal Agency,Corbin,KY
http://corpuschristi-tx.gov,City,Non-Federal Agency,Corpus Christi,TX
http://cosprings.gov,City,Non-Federal Agency,Colorado Springs,CO
http://cottagecitymd.gov,City,Non-Federal Agency,Cottage City,MD
http://covinaca.gov,City,Non-Federal Agency,Covina,CA
http://covingtonwa.gov,City,Non-Federal Agency,Covington,WA
http://crawfordsville-in.gov,City,Non-Federal Agency,Crawfordsville,IN
http://crossroadstx.gov,City,Non-Federal Agency,Crossroads,TX
http://crystalmn.gov,City,Non-Federal Agency,Crystal,MN
http://cudahy-wi.gov,City,Non-Federal Agency,Cudahy,WI
http://cullmanal.gov,City,Non-Federal Agency,CULLMAN,AL
http://culpeperva.gov,City,Non-Federal Agency,Culpeper,VA
http://daniabeachfl.gov,City,Non-Federal Agency,DANIA BEACH,FL
http://danversma.gov,City,Non-Federal Agency,Danvers,MA
http://darienil.gov,City,Non-Federal Agency,Darien,IL
http://dayton-me.gov,City,Non-Federal Agency,Dayton,ME
http://daytonohio.gov,City,Non-Federal Agency,Dayton,OH
http://daytonoregon.gov,City,Non-Federal Agency,Dayton,OR
http://decatur-al.gov,City,Non-Federal Agency,Decatur,AL
http://dedham-ma.gov,City,Non-Federal Agency,Dedham,MA
http://deltami.gov,City,Non-Federal Agency,Lansing,MI
http://deltonafl.gov,City,Non-Federal Agency,Deltona,FL
http://demopolisal.gov,City,Non-Federal Agency,Demopolis,AL
http://denverco.gov,City,Non-Federal Agency,Denver,CO
http://dewittar.gov,City,Non-Federal Agency,DeWitt,AR
http://dicksoncity-pa.gov,City,Non-Federal Agency,Dickson City,PA
http://donaldoregon.gov,City,Non-Federal Agency,Donald,OR
http://doral-fl.gov,City,Non-Federal Agency,Doral,FL
http://dracutma.gov,City,Non-Federal Agency,Dracut,MA
http://drew-ms.gov,City,Non-Federal Agency,Drew,MS
http://druidhillsky.gov,City,Non-Federal Agency,Louisville,KY
http://dumastx.gov,City,Non-Federal Agency,Dumas,TX
http://dumontnj.gov,City,Non-Federal Agency,Dumont,NJ
http://duncanvilletx.gov,City,Non-Federal Agency,Duncanville,TX
http://dunellen-nj.gov,City,Non-Federal Agency,Dunellen,NJ
http://dyersburgtn.gov,City,Non-Federal Agency,Dyersburg,TN
http://eaglelake-tx.gov,City,Non-Federal Agency,Eagle Lake,TX
http://eastmountaintx.gov,City,Non-Federal Agency,East Mountain,TX
http://eastport-me.gov,City,Non-Federal Agency,Eastport,ME
http://eastridgetn.gov,City,Non-Federal Agency,East Ridge,TN
http://easttroywi.gov,City,Non-Federal Agency,East Troy,WI
http://eastvaleca.gov,City,Non-Federal Agency,Eastvale,CA
http://edgewood-nm.gov,City,Non-Federal Agency,Edgewood,NM
http://edinamn.gov,City,Non-Federal Agency,Edina,MN
http://edmondswa.gov,City,Non-Federal Agency,Edmonds,WA
http://edmonstonmd.gov,City,Non-Federal Agency,Edmonston,MD
http://ehamptonny.gov,City,Non-Federal Agency,East Hampton,NY
http://elktonva.gov,City,Non-Federal Agency,Elkton,VA
http://ellago-tx.gov,City,Non-Federal Agency,El Lago,TX
http://elpasotexas.gov,City,Non-Federal Agency,El Paso,TX
http://emporia-kansas.gov,City,Non-Federal Agency,Emporia,KS
http://encinitascalifornia.gov,City,Non-Federal Agency,Encinitas,CA
http://ennistx.gov,City,Non-Federal Agency,Ennis,TX
http://fairfaxva.gov,City,Non-Federal Agency,Fairfax,VA
http://fairhope-al.gov,City,Non-Federal Agency,Fairhope,AL
http://fallschurchva.gov,City,Non-Federal Agency,Falls Church,VA
http://fitchburgma.gov,City,Non-Federal Agency,Fitchburg,MA
http://fitchburgwi.gov,City,Non-Federal Agency,Fitchburg,WI
http://forestgrove-or.gov,City,Non-Federal Agency,FOREST GROVE,OR
http://forestheightsmd.gov,City,Non-Federal Agency,Forest Heights,MD
http://forsyth-il.gov,City,Non-Federal Agency,Forsyth,IL
http://fortcollins-co.gov,City,Non-Federal Agency,Fort Collins,CO
http://fortworth-texas.gov,City,Non-Federal Agency,Fort Worth,TX
http://fortworthtexas.gov,City,Non-Federal Agency,Fort Worth,TX
http://fostoriaohio.gov,City,Non-Federal Agency,Fostoria,OH
http://fredenbergtwp-mn.gov,City,Non-Federal Agency,Duluth,MN
http://frederickco.gov,City,Non-Federal Agency,Frederick,CO
http://frederickok.gov,City,Non-Federal Agency,Frederick,OK
http://fremontnc.gov,City,Non-Federal Agency,Fremont,NC
http://galesburg-il.gov,City,Non-Federal Agency,Galesburg,IL
http://gallowaytwp-nj.gov,City,Non-Federal Agency,Galloway,NJ
http://gallupnm.gov,City,Non-Federal Agency,GALLUP,NM
http://galvail.gov,City,Non-Federal Agency,Galva,IL
http://garnernc.gov,City,Non-Federal Agency,Garner,NC
http://gautier-ms.gov,City,Non-Federal Agency,Gautier,MS
http://gilbertaz.gov,City,Non-Federal Agency,Gilbert,AZ
http://gillettewy.gov,City,Non-Federal Agency,Gillette,WY
http://glendaleaz.gov,City,Non-Federal Agency,Glendale,AZ
http://glenviewky.gov,City,Non-Federal Agency,Glenview,KY
http://goffstownnh.gov,City,Non-Federal Agency,Goffstown,NH
http://gpshoresmi.gov,City,Non-Federal Agency,Grosse Pointe Shores,MI
http://grantforkil.gov,City,Non-Federal Agency,Highland,IL
http://grantsvilleut.gov,City,Non-Federal Agency,Grantsville,UT
http://grapevinetexas.gov,City,Non-Federal Agency,Grapevine,TX
http://greenislandny.gov,City,Non-Federal Agency,Green Island,NY
http://greyforest-tx.gov,City,Non-Federal Agency,Grey Forest,TX
http://grotonma.gov,City,Non-Federal Agency,Groton,MA
http://gulfbreezefl.gov,City,Non-Federal Agency,Gulf Breeze,FL
http://guntertx.gov,City,Non-Federal Agency,Gunter,TX
http://gallawaytn.gov,City,Non-Federal Agency,Gallaway,TN
http://gardencity-ga.gov,City,Non-Federal Agency,Garden City,GA
http://gardnerville-nv.gov,City,Non-Federal Agency,Gardnerville,NV
http://georgetowntx.gov,City,Non-Federal Agency,Georgetown,TX
http://gettysburgpa.gov,City,Non-Federal Agency,Gettysburg,PA
http://glenwoodspringsco.gov,City,Non-Federal Agency,Glenwood Springs,CO
http://globeaz.gov,City,Non-Federal Agency,GLOBE,AZ
http://goldbeachoregon.gov,City,Non-Federal Agency,GoldBeach,OR
http://goodlettsville-tn.gov,City,Non-Federal Agency,Goodlettsville,TN
http://granby-ma.gov,City,Non-Federal Agency,Granby,MA
http://grangeriowa.gov,City,Non-Federal Agency,Granger,IA
http://greencastlepa.gov,City,Non-Federal Agency,Greencastle,PA
http://greenfield-ma.gov,City,Non-Federal Agency,Greenfield,MA
http://greenhoustontx.gov,City,Non-Federal Agency,Houston,TX
http://greensboro-ga.gov,City,Non-Federal Agency,Greensboro,GA
http://greensboroga.gov,City,Non-Federal Agency,Greensboro,GA
http://grimesiowa.gov,City,Non-Federal Agency,Grimes,IA
http://gulfshoresal.gov,City,Non-Federal Agency,Gulf Shores,AL
http://hamptonsc.gov,City,Non-Federal Agency,Hampton,SC
http://hanover-ma.gov,City,Non-Federal Agency,Hanover,MA
http://hanoverboroughpa.gov,City,Non-Federal Agency,Hanover,PA
http://hanoverva.gov,City,Non-Federal Agency,Hanover,VA
http://theftaz.gov,State/Local Govt,Non-Federal Agency,Phoenix,AZ
http://therightcalliowa.gov,State/Local Govt,Non-Federal Agency,Des Moines,IA
http://thestateofsouthcarolina.gov,State/Local Govt,Non-Federal Agency,Columbia,SC
http://tn.gov,State/Local Govt,Non-Federal Agency,Nashville,TN
http://tncollegeadviser.gov,State/Local Govt,Non-Federal Agency,Smyrna,TN
http://tncollegeadvisor.gov,State/Local Govt,Non-Federal Agency,Smyrna,TN
http://tnfosters.gov,State/Local Govt,Non-Federal Agency,Nashville,TN
http://tntoolkit.gov,State/Local Govt,Non-Federal Agency,Smyrna,TN
http://tourismohio.gov,State/Local Govt,Non-Federal Agency,Columbus,OH
http://txdot.gov,State/Local Govt,Non-Federal Agency,Austin,TX
http://us41wisconsin.gov,State/Local Govt,Non-Federal Agency,Madison,WI
http://vermonttreasurer.gov,State/Local Govt,Non-Federal Agency,Montpelier,VT
http://vermontvotesforkids.gov,State/Local Govt,Non-Federal Agency,Montpelier,VT
http://virginiastateparks.gov,State/Local Govt,Non-Federal Agency,Richmond,VA
http://visitnebraska.gov,State/Local Govt,Non-Federal Agency,Lincoln,NE
http://volunteerlouisiana.gov,State/Local Govt,Non-Federal Agency,Baton Rouge,LA
http://votetexas.gov,State/Local Govt,Non-Federal Agency,Austin,TX
http://washingtonstate.gov,State/Local Govt,Non-Federal Agency,Olympia,WA
http://wi-time.gov,State/Local Govt,Non-Federal Agency,Madison,WI
http://wicourts.gov,State/Local Govt,Non-Federal Agency,MADISON,WI
http://wigrants.gov,State/Local Govt,Non-Federal Agency,Madison,WI
http://wisconsin.gov,State/Local Govt,Non-Federal Agency,Madison,WI
http://wvago.gov,State/Local Govt,Non-Federal Agency,Charleston,WV
http://wvdnr.gov,State/Local Govt,Non-Federal Agency,South Charleston,WV
http://wvhouse.gov,State/Local Govt,Non-Federal Agency,Charleston,WV
http://wvpurchasing.gov,State/Local Govt,Non-Federal Agency,Charleston,WV
http://wvrevenue.gov,State/Local Govt,Non-Federal Agency,Charleston,WV
http://wvsenate.gov,State/Local Govt,Non-Federal Agency,Charleston,WV
http://wvspeaker.gov,State/Local Govt,Non-Federal Agency,Morgantown,WV
http://wycampaignfinance.gov,State/Local Govt,Non-Federal Agency,Cheyenne,WY
http://wywindfall.gov,State/Local Govt,Non-Federal Agency,cheyenne,WY
http://longtermcare.gov,Federal Agency,Department of Health And Human Services,Washington,DC
http://medicalreservecorps.gov,Federal Agency,Department of Health And Human Services,Washington,DC
http://mentalhealth.gov,Federal Agency,Department of Health And Human Services,Bethesda,MD
http://mimedicare.gov,Federal Agency,Department of Health And Human Services,Baltimore,MD
http://ncifcrf.gov,Federal Agency,Department of Health And Human Services,Frederick,MD
http://psc.gov,Federal Agency,Department of Health And Human Services,Rockville,MD
http://quic.gov,Federal Agency,Department of Health And Human Services,Rockville,MD
http://recoverymonth.gov,Federal Agency,Department of Health And Human Services,Rockville,MD
http://safeyouth.gov,Federal Agency,Department of Health And Human Services,Atlanta,GA
http://selectagents.gov,Federal Agency,Department of Health And Human Services,Washington,DC
http://thecoolspot.gov,Federal Agency,Department of Health And Human Services,Rockville,MD
http://thisfreelife.gov,Federal Agency,Department of Health And Human Services,Washington,DC
http://womenshealth.gov,Federal Agency,Department of Health And Human Services,Washington,DC
http://firstrespondertraining.gov,Federal Agency,Department of Homeland Security,Washington,DC
http://fletc.gov,Federal Agency,Department of Homeland Security,Glynco,GA
http://ready.gov,Federal Agency,Department of Homeland Security,Washington,DC
http://hudoig.gov,Federal Agency,Department of Housing And Urban Development,Washington,DC
http://nhl.gov,Federal Agency,Department of Housing And Urban Development,Washington,DC
http://fireleadership.gov,Federal Agency,Department of the Interior,Boise,ID
http://firenet.gov,Federal Agency,Department of the Interior,Boise,ID
http://gcdamp.gov,Federal Agency,Department of the Interior,Denver,CO
http://geocommunicator.gov,Federal Agency,Department of the Interior,Denver,CO
http://klamathrestoration.gov,Federal Agency,Department of the Interior,Yreka,CA
http://mitigationcommission.gov,Federal Agency,Department of the Interior,Denver,CO
http://mms.gov,Federal Agency,Department of the Interior,Herndon,VA
http://osm.gov,Federal Agency,Department of the Interior,Washington,DC
http://usbr.gov,Federal Agency,Department of the Interior,Denver,CO
http://watermonitor.gov,Federal Agency,Department of the Interior,Reston,VA
http://wildlifeadaptationstrategy.gov,Federal Agency,Department of the Interior,Arlington,VA
http://youthgo.gov,Federal Agency,Department of the Interior,Shepherdstown,WV
http://bankcustomerassistance.gov,Federal Agency,Department of the Treasury,Washington,DC
http://bfem.gov,Federal Agency,Department of the Treasury,Washington,DC
http://financialresearch.gov,Federal Agency,Department of the Treasury,Washington,DC
http://godirect.gov,Federal Agency,Department of the Treasury,Washington,DC
http://helpwithmycreditcardbank.gov,Federal Agency,Department of the Treasury,Washington,DC
http://irs.gov,Federal Agency,Department of the Treasury,McLean,VA
http://myra.gov,Federal Agency,Department of the Treasury,Washington,DC
http://nationalbanknet.gov,Federal Agency,Department of the Treasury,Washington,DC
http://occ.gov,Federal Agency,Department of the Treasury,Washington,DC
http://occhelps.gov,Federal Agency,Department of the Treasury,Washington,DC
http://ots.gov,Federal Agency,Department of the Treasury,McLean,VA
http://savingsbond.gov,Federal Agency,Department of the Treasury,Mclean,VA
http://savingsbondwizard.gov,Federal Agency,Department of the Treasury,Mclean,VA
http://tigtanet.gov,Federal Agency,Department of the Treasury,McLean,VA
http://treasury.gov,Federal Agency,Department of the Treasury,Washington,DC
http://treasurydirect.gov,Federal Agency,Department of the Treasury,McLean,VA
http://ttbonline.gov,Federal Agency,Department of the Treasury,McLean,VA
http://usaspending.gov,Federal Agency,Department of the Treasury,Washington,DC
http://distraction.gov,Federal Agency,Department of Transportation,Washington,DC
http://esc.gov,Federal Agency,Department of Transportation,Oklahoma City,OK
http://faa.gov,Federal Agency,Department of Transportation,Washington,DC
http://faasafety.gov,Federal Agency,Department of Transportation,Washington,DC
http://protectyourmove.gov,Federal Agency,Department of Transportation,Washington,DC
http://safeocs.gov,Federal Agency,Department of Transportation,Washington,DC
http://sharetheroadsafely.gov,Federal Agency,Department of Transportation,Washington,DC
http://trafficsafetymarketing.gov,Federal Agency,Department of Transportation,Washington,DC
http://intelligence.gov,Federal Agency,Director of National Intelligence,Washington,DC
http://ise.gov,Federal Agency,Director of National Intelligence,Washington,DC
http://cbi-epa.gov,Federal Agency,Environmental Protection Agency,Durham,NC
http://e-enterprise.gov,Federal Agency,Environmental Protection Agency,Washington,DC
http://energystar.gov,Federal Agency,Environmental Protection Agency,Washington,DC
http://fedcenter.gov,Federal Agency,Environmental Protection Agency,Champaign,IL
http://glnpo.gov,Federal Agency,Environmental Protection Agency,Chicago,IL
http://sustainability.gov,Federal Agency,Environmental Protection Agency,Washington,DC
http://eeoc.gov,Federal Agency,Equal Employment Opportunity Commission,Washington,DC
http://joiningforces.gov,Federal Agency,Executive Office of the President,Washington,DC
http://wh.gov,Federal Agency,Executive Office of the President,Washington,DC
http://broadband.gov,Federal Agency,Federal Communications Commission,Washington,DC
http://dtv.gov,Federal Agency,Federal Communications Commission,Washington,DC
http://fccuniversity.gov,Federal Agency,Federal Communications Commission,Washington,DC
http://lifeline.gov,Federal Agency,Federal Communications Commission,Washington,DC
http://myfdicinsurance.gov,Federal Agency,Federal Deposit Insurance Corporation,Arlington,VA
http://federalreserve100.gov,Federal Agency,Federal Reserve System,Washington,DC
http://federalreservecentennial.gov,Federal Agency,Federal Reserve System,Washington,DC
http://federalreserveconsumerhelp.gov,Federal Agency,Federal Reserve System,Washington,DC
http://fedpartnership.gov,Federal Agency,Federal Reserve System,Washington,DC
http://ffiec.gov,Federal Agency,Federal Reserve System,Washington,DC
http://frb.fed.us,Federal Agency,Federal Reserve System,Washington,DC
http://econsumer.gov,Federal Agency,Federal Trade Commission,Washington,DC
